"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-11","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.3","B","","","1"
"2018-11","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","9975","B","","","0"
"2018-11","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","453510","A","","","0"
"2018-11","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.2","B","","","1"
"2018-11","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","58100","B","","","0"
"2018-11","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1961085","A","","","0"
"2018-11","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.9","B","","","1"
"2018-11","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","107835","A","","","0"
"2018-11","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2196790","A","","","0"
"2018-11","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","4.7","A","","","1"
"2018-11","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","720","E","","","0"
"2018-11","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","17045","A","","","0"
"2018-11","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","4.1","E","","","1"
"2018-11","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","760","E","","","0"
"2018-11","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21865","A","","","0"
"2018-11","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","3.4","E","","","1"
"2018-11","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","500","D","","","0"
"2018-11","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","12090","A","","","0"
"2018-11","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","4.0","D","","","1"
"2018-12","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","556350","A","","","0"
"2018-12","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16093780","A","","","0"
"2018-12","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","3.3","A","","","1"
"2018-12","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","3825","C","","","0"
"2018-12","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","192265","A","","","0"
"2018-12","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","1.9","C","","","1"
"2018-12","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","2705","D","","","0"
"2018-12","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","63485","A","","","0"
"2018-12","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","4.1","C","","","1"
"2018-12","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","10755","B","","","0"
"2018-12","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","411100","A","","","0"
"2018-12","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.5","B","","","1"
"2018-12","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","9085","B","","","0"
"2018-12","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","291560","A","","","0"
"2018-12","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","3.0","B","","","1"
"2018-12","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","121450","A","","","0"
"2018-12","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3569410","A","","","0"
"2018-12","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","3.3","A","","","1"
"2018-12","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","212975","A","","","0"
"2018-12","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6275235","A","","","0"
"2018-12","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","3.3","A","","","1"
"2018-12","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","16425","B","","","0"
"2018-12","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","590060","A","","","0"
"2018-12","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.7","B","","","1"
"2018-12","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","9935","B","","","0"
"2018-12","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","459760","A","","","0"
"2018-12","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.1","B","","","1"
"2018-12","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","57460","D","","","0"
"2018-12","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1974590","A","","","0"
"2018-12","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.8","D","","","1"
"2018-12","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","109865","B","","","0"
"2018-12","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2214820","A","","","0"
"2018-12","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","4.7","B","","","1"
"2018-12","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","890","D","","","0"
"2018-12","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","17090","A","","","0"
"2018-12","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","5.0","D","","","1"
"2018-12","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","540","D","","","0"
"2018-12","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","22040","A","","","0"
"2018-12","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","2.4","D","","","1"
"2018-12","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","435","E","","","0"
"2018-12","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","12360","A","","","0"
"2018-12","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","3.4","E","","","1"
"2019-01","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","551310","A","","","0"
"2019-01","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16069880","A","","","0"
"2019-01","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","3.3","A","","","1"
"2019-01","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","3620","D","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","182335","C","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","1.9","C","","","1"
"2019-01","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","1670","D","","","0"
"2019-01","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","62935","A","","","0"
"2019-01","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","2.6","D","","","1"
"2019-01","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","11000","B","","","0"
"2019-01","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","414985","A","","","0"
"2019-01","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.6","B","","","1"
"2019-01","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","9080","B","","","0"
"2019-01","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","300790","A","","","0"
"2019-01","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.9","B","","","1"
"2019-01","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","121505","A","","","0"
"2019-01","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3567045","A","","","0"
"2019-01","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","3.3","A","","","1"
"2019-01","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","213480","A","","","0"
"2019-01","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6269665","A","","","0"
"2019-01","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","3.3","A","","","1"
"2019-01","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","13950","C","","","0"
"2019-01","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","584265","A","","","0"
"2019-01","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.3","C","","","1"
"2019-01","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","9265","B","","","0"
"2019-01","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","459965","A","","","0"
"2019-01","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.0","B","","","1"
"2019-01","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","54715","A","","","0"
"2019-01","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1963755","A","","","0"
"2019-01","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.7","A","","","1"
"2019-01","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","110905","A","","","0"
"2019-01","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2212960","A","","","0"
"2019-01","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","4.8","A","","","1"
"2019-01","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","780","D","","","0"
"2019-01","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","17075","A","","","0"
"2019-01","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","4.4","D","","","1"
"2019-01","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","875","E","","","0"
"2019-01","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21655","A","","","0"
"2019-01","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","3.9","E","","","1"
"2019-01","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","470","E","","","0"
"2019-01","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","12450","A","","","0"
"2019-01","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","3.6","E","","","1"
"2019-02","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","545300","A","","","0"
"2019-02","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16147280","A","","","0"
"2019-02","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","3.3","A","","","1"
"2019-02","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","4750","C","","","0"
"2019-02","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","192995","A","","","0"
"2019-02","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","2.4","C","","","1"
"2019-02","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","2110","E","","","0"
"2019-02","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","63085","A","","","0"
"2019-02","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","3.2","E","","","1"
"2019-02","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","10515","B","","","0"
"2019-02","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","406900","A","","","0"
"2019-02","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.5","B","","","1"
"2019-02","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","8235","B","","","0"
"2019-02","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","306295","A","","","0"
"2019-02","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.6","B","","","1"
"2019-02","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","125750","A","","","0"
"2019-02","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3589395","A","","","0"
"2019-02","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","3.4","A","","","1"
"2019-02","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","211000","A","","","0"
"2019-02","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6293015","A","","","0"
"2019-02","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","3.2","A","","","1"
"2019-02","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","14090","B","","","0"
"2019-02","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","586130","A","","","0"
"2019-02","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.3","B","","","1"
"2019-02","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","9505","B","","","0"
"2019-02","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","460715","A","","","0"
"2019-02","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.0","B","","","1"
"2019-02","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","56185","B","","","0"
"2019-02","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1976770","A","","","0"
"2019-02","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.8","B","","","1"
"2019-02","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","101225","A","","","0"
"2019-02","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2221065","A","","","0"
"2019-02","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","4.4","A","","","1"
"2019-02","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","745","D","","","0"
"2019-02","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","17195","A","","","0"
"2019-02","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","4.1","D","","","1"
"2019-02","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","730","D","","","0"
"2019-02","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21695","A","","","0"
"2019-02","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","3.2","D","","","1"
"2019-02","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","465","D","","","0"
"2019-02","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","12015","A","","","0"
"2019-02","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","3.7","D","","","1"
"2019-03","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","547495","A","","","0"
"2019-03","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16183365","A","","","0"
"2019-03","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","3.3","A","","","1"
"2019-03","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","4045","C","","","0"
"2019-03","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","216020","A","","","0"
"2019-03","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","1.8","C","","","1"
"2019-03","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","2150","E","","","0"
"2019-03","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","63555","A","","","0"
"2019-03","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","3.3","D","","","1"
"2019-03","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","11610","B","","","0"
"2019-03","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","393170","A","","","0"
"2019-03","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.9","B","","","1"
"2019-03","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","8985","B","","","0"
"2019-03","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","299555","A","","","0"
"2019-03","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.9","B","","","1"
"2019-03","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","132425","A","","","0"
"2019-03","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3602540","A","","","0"
"2019-03","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","3.5","A","","","1"
"2019-03","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","200705","A","","","0"
"2019-03","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6302845","A","","","0"
"2019-03","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","3.1","A","","","1"
"2019-03","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","14715","B","","","0"
"2019-03","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","585500","A","","","0"
"2019-03","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.5","B","","","1"
"2019-03","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","10285","B","","","0"
"2019-03","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","462950","A","","","0"
"2019-03","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","2.2","B","","","1"
"2019-03","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","53350","B","","","0"
"2019-03","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1978735","A","","","0"
"2019-03","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.6","B","","","1"
"2019-03","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","107165","A","","","0"
"2019-03","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2227465","A","","","0"
"2019-03","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","4.6","A","","","1"
"2019-03","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","985","D","","","0"
"2019-03","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","17175","A","","","0"
"2019-03","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","5.4","D","","","1"
"2019-03","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","775","D","","","0"
"2019-03","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21750","A","","","0"
"2019-03","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","3.4","D","","","1"
"2019-03","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","300","D","","","0"
"2019-03","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","12100","A","","","0"
"2019-03","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","2.4","D","","","1"
"2019-04","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","555005","A","","","0"
"2019-04","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16171945","A","","","0"
"2019-04","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","3.3","A","","","1"
"2019-04","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","3285","C","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","192520","A","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","1.7","C","","","1"
"2019-04","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","1620","D","","","0"
"2019-04","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","63550","A","","","0"
"2019-04","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","2.5","D","","","1"
"2019-04","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","11765","B","","","0"
"2019-04","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","415750","A","","","0"
"2019-04","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.8","B","","","1"
"2019-04","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","9010","B","","","0"
"2019-04","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","300525","A","","","0"
"2019-04","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.9","B","","","1"
"2019-04","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","131555","A","","","0"
"2019-04","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3597465","A","","","0"
"2019-04","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","3.5","A","","","1"
"2019-04","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","209760","A","","","0"
"2019-04","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6303870","A","","","0"
"2019-04","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","3.2","A","","","1"
"2019-04","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","14455","B","","","0"
"2019-04","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","587920","A","","","0"
"2019-04","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","2.4","B","","","1"
"2019-04","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","9045","B","","","0"
"2019-04","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","462540","A","","","0"
"2019-04","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","1.9","B","","","1"
"2019-04","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","55085","B","","","0"
"2019-04","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1970150","A","","","0"
"2019-04","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","2.7","B","","","1"
"2019-04","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","107350","A","","","0"
"2019-04","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2226595","A","","","0"
"2019-04","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","4.6","A","","","1"
"2019-04","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","1065","E","","","0"
"2019-04","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","17185","A","","","0"
"2019-04","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","5.8","E","","","1"
"2019-04","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","740","D","","","0"
"2019-04","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21715","A","","","0"
"2019-04","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","3.3","D","","","1"
"2019-04","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","","F","","","0"
"2019-04","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","12150","A","","","0"
"2019-04","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","","F","","","1"
"2019-05","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","555360","A","","","0"
"2019-05","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16175960","A","","","0"
"2019-05","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","3.3","A","","","1"
"2019-05","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","4885","C","","","0"
"2019-05","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","187950","A","","","0"
"2019-05","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","2.5","C","","","1"
"2019-05","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","1320","D","","","0"
"2019-05","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","63080","A","","","0"
"2019-05","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","2.1","D","","","1"
"2019-05","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","11630","B","","","0"
"2019-05","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","415790","A","","","0"
"2019-05","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","2.7","B","","","1"
"2019-05","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","8075","B","","","0"
"2019-05","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","304810","A","","","0"
"2019-05","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","2.6","B","","","1"
"2019-05","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","138730","A","","","0"
